Year,Country Code,Country Name,life_expatancy,life_expatancy_male,life_expatancy_female,ratio_mort_neonatal,ratio_mort_one_year,ratio_mort_five_year,ratio_maternal_mort,ratio_mort_in_year,ratio_poblation_0_14_year,ratio_poblation_15_64_year,ratio_poblation_more_64_year,ratio_population_growth,ratio_mortality_CVD_cancer_diabetes_CRD,ratio_infectious_diseases,porc_prev_malnutrition,doctor_1000_people,bed_1000_people,porc_water_service,porc_sanitation_services,porc_electricity,porc_internet,porc_secundary_school_compl,porc_literacy,porc_unemployment,porc_below_poverty_line,PIB_growth_per_capita
1999,PAN,Panamá,73.622,70.681,76.733,15,15,26.6,,4.836,32.7181018782788,62.3117643860937,4.9701337356275,1.9883993241869,,,,1.2325,1.2325,1.2325,,79.8859558105469,3.836864509,,,6.067,,1.87132510874444
2008,BRA,Brasil,72.715,,,,,,,,,,,,,,,,,,,,,,,,,
2007,COL,Colombia,73.837,,,,,,,,,,,,,,,,,,,,,,,,,
2008,SUR,Suriname,68.816,,,,,,,,,,,,,,,,,,,,,,,,,
2006,VEN,Venezuela,72.742,,,,,,,,,,,,,,,,,,,,,,,,,
2004,VUT,Vanuatu,69.313,,,,,,,,,,,,,,,,,,,,,,,,,
2013,MHL,Islas Marshall,63.464,61.924,65.36,17.4,17.4,37.3,,6.906,38.6738717686578,59.0691787157393,2.25694951560294,-1.64360804920741,,,,,,,82.50711996,91.1968536376953,14,,,,,5.39785307525109
1989,SLB,Islas Salomón,65.186,62.707,68.455,15.2,15.2,39.2,,6.647,45.5597430692762,51.2885479535668,3.15170897715694,3.0430367091376,,,,0.152,0.152,0.152,,,,,,,,1.13924587552209
1996,MHL,Islas Marshall,63.034,61.075,65.37,17.6,17.6,41.1,,6.544,47.7240094687415,49.9097753114207,2.36621521983779,1.63540421086445,,,,0.422,0.422,0.422,,,0.037059432,,,,,-11.7579263294477
1993,SLV,El Salvador,65.235,60.175,70.308,20.5,20.5,50.7,,6.702,41.2674900510337,55.309522113974,3.42298783499234,1.40894113586898,,,,0.66,0.66,0.66,,76.2761383056641,0,47.6681518554688,,9.94,,4.33785170282306
2016,GRD,Granada,74.762,71.969,77.814,10.5,10.5,16.3,23,7.82,23.9559541870197,66.7818381874865,9.26220762549389,0.825295754248069,23.9,,,,,,91.49389213,91.7378692626953,53.3,102.580238342285,,,,2.88790947861864
2022,HTI,Haití,,,,,,,,,,,,,,,,,,,,,,,,14.836,,
1987,MHL,Islas Marshall,62.137,59.027,65.952,,,52.9,,7.659,51.6262285741418,45.5011632875932,2.87260813826504,3.86017508636373,,,,,,,,,,,,,,5.22256421321876
1986,MEX,México,68.388,65.026,71.983,25.2,25.2,54.5,,6.186,41.5232219938912,54.6202664028735,3.85651160323532,1.79010932477031,,,,,,,,,,61.5804481506348,,,,-4.79851114996043
2018,SLB,Islas Salomón,70.173,68.786,71.737,8.4,8.4,20.7,127,5.052,39.9847402119685,56.5564756260533,3.45878416197825,2.39710667907408,39.7,,17.6,,,,34.22832548,66.1797637939453,,71.4147033691406,,0.714,,0.312349382868433
2019,NIC,Nicaragua,74.054,71.066,77.001,8.6,8.6,14.9,75,4.626,30.7176822544795,64.3298302921822,4.9524874533383,1.38548472522896,15.3,9.45054216988521,17.5,,,,72.96939836,88.0583267211914,44.91635601,,,5.202,,-5.10326323500358
2003,BRA,Brasil,70.72,,,,,,,,,,,,,,,,,,,,,,,,,
2005,CAN,Canadá,80.1126829268293,,,,,,,,,,,,,,,,,,,,,,,,,
2003,GRD,Granada,73.188,,,,,,,,,,,,,,,,,,,,,,,,,
2007,NIC,Nicaragua,69.559,,,,,,,,,,,,,,,,,,,,,,,,,
2011,KIR,Kiribati,65.19,63.413,66.793,25,25,63.3,129,7.007,36.1111490345452,60.5280762352042,3.36077473025061,1.72220205807577,52.8,,3.5,0.1433,0.1433,0.1433,41.21209552,74.8437347412109,10,,,,,0.0250238574236903
2016,DMA,Dominica,70.128,67.571,73.019,25.7,25.7,32.5,,10.714,21.2229753835177,69.2565108811987,9.52051373528362,0.0970860001159586,,,5.4,,,,80.36642488,99.9835357666016,67.03,,,,,2.66392728155824
1999,VCT,San Vicente y las Granadinas,71.3,68.76,74.049,13.2,13.2,22.4,,7.013,32.1655869362118,60.8467952401212,6.98761782366693,-0.149018260395442,,,,,,,,78.5148773193359,2.7820023,,,20.781,,2.86348192935888
1994,SUR,Suriname,65.272,62.379,68.306,19,19,39.1,,7.004,36.8834654991531,59.4512920600871,3.66524244075982,0.983135952716849,,,,,,,,,0,,,12.7,,2.38841709320563
2013,LCA,Santa Lucía,72.735,69.894,75.781,12.8,12.8,21,74,7.645,21.8245357903419,70.1158476478415,8.05961656181655,0.492075368748063,16.9,,,2.4394,2.4394,2.4394,82.97381845,95.8573837280273,49.4,84.2039794921875,,22.21,,-3.64966230439106
2013,TON,Tonga,70.505,67.79,73.485,5.4,5.4,12.6,93,6.686,37.1027836659227,56.9362866400844,5.96092969399285,-0.384918761668145,26.1,,,0.5403,0.5403,0.5403,93.43648132,94.9836654663086,32.75396061,,,1.768,,0.69917288297583
1996,LCA,Santa Lucía,70.904,68.752,73.013,10.8,10.8,19.2,,6.371,34.9635316200014,58.7202618708961,6.31620650910248,1.05839057700352,,,,,,,,,0.670465974,,,16.33,,1.83900934692929
1999,VUT,Vanuatu,68.237,66.275,70.756,12.4,12.4,29.1,,5.835,43.7977506509027,52.667634128644,3.53461522045328,2.34492013889799,,,,,,,,19.1,0.538300048,,74,1.832,,-1.98816455349042
1988,GUY,Guyana,62.085,59.406,65.033,31,31,63.7,,8.458,37.1788516052475,58.9450853714813,3.87606302327115,-0.690602131394489,,,,,,,,,,,,,,-3.0261367133602
1995,TTO,Trinidad y Tobago,69.17,66.701,71.632,18.5,18.5,28.6,,6.503,30.8056830363765,64.1089918964507,5.08532506717275,0.492792890613201,,,,0.9432,0.9432,0.9432,,,0.158149899,,,17.22,,3.29960368899671
2000,KIR,Kiribati,64.409,,,,,,,,,,,,,,,,,,,,,,,,,
2002,VUT,Vanuatu,69.196,,,,,,,,,,,,,,,,,,,,,,,,,
2020,COL,Colombia,74.769,71.537,78.136,7.2,7.2,13.3,75,6.606,21.9223616028949,69.6053276353906,8.47231076171452,1.47010203160178,,,8.2,2.327,2.327,2.327,93.68063058,100,70.84997062,79.4966201782227,95.6363296508789,15.04,42.5,-8.40464288916041
1998,TTO,Trinidad y Tobago,69.16,66.474,71.866,18.2,18.2,28.3,,6.757,27.7573063102401,67.0168176035718,5.22587608618809,0.333315591450255,,,,0.9392,0.9392,0.9392,,,2.724825339,,,14.21,,7.76476792786387
1994,TTO,Trinidad y Tobago,68.511,65.77,71.322,18.6,18.6,28.8,,6.766,31.6793882864791,63.2760191287263,5.04459258479468,0.571712610033065,,,,0.788,0.788,0.788,,,0,,,18.44,,2.97676332763024
1993,GTM,Guatemala,63.349,60.216,66.74,25.8,25.8,70.3,,8.143,44.984488196953,51.3475872540193,3.66792454902771,2.55062347651691,,,,0.25,0.25,0.25,,,0,,,2.669,,1.3098623565804
2015,WSM,Samoa,72.515,70.077,75.188,7.4,7.4,18.6,58,5.281,38.3793329583609,56.8994525238185,4.72121451782061,0.895083542746833,31.8,11.0350456773783,4.4,,,,96.26421437,99.0670852661133,25.40700977,113.825569152832,,8.763,,2.92496204784439
1996,VCT,San Vicente y las Granadinas,71.266,69.195,73.42,13.1,13.1,22.4,,6.854,34.0220753255957,59.1085873279056,6.86933734649862,0.101547736158182,,,,,,,,74.5052032470703,0.483248317,,,20.395,,1.1851086275843
2011,SLV,El Salvador,71.859,67.289,76.189,9,9,18.4,37,6.892,31.1232203939535,61.8810875738929,6.99569203215362,0.380610550595593,10.8,,10.7,,,,83.36305989,92.5746841430664,18.9,81.022590637207,85.4939880371094,4.3,,3.41253224381586
2009,HND,Honduras,70.911,,,,,,,,,,,,,,,,,,,,,,,,,
2009,MEX,México,74.119,,,,,,,,,,,,,,,,,,,,,,,,,
2001,MHL,Islas Marshall,63.642,,,,,,,,,,,,,,,,,,,,,,,,,
2005,PAN,Panamá,75.829,,,,,,,,,,,,,,,,,,,,,,,,,
2022,JAM,Jamaica,,,,,,,,,,,,,,,,,,,,,,,,6.049,,
1988,BLZ,Belice,70.781,69.131,72.575,20.1,20.1,43.6,,5.594,44.5373031876099,51.3160867762095,4.14661003618059,2.219312189906,,,,0.472,0.472,0.472,,,,,,,,7.37801759828267
1993,PER,Perú,66.681,64.151,69.361,24.6,24.6,67,,6.532,38.1917363072644,58.0314246275578,3.77683906517777,2.00446004559178,,,,,,,,64.7489929199219,0,,87.1506271362305,4.578,,3.15501369379665
2007,MEX,México,74.238,,,,,,,,,,,,,,,,,,,,,,,,,
2007,VEN,Venezuela,73.058,,,,,,,,,,,,,,,,,,,,,,,,,
2012,SUR,Suriname,69.764,66.473,73.346,14.1,14.1,22.1,131,7.418,29.4352999988354,64.4763895321804,6.08831046898419,1.07453632709163,20.3,,7.4,,,,84.467081,94.3673400878906,34.6812,38.6444702148438,92.8686599731445,8.1,,1.59281191597201
2014,HTI,Haití,62.987,60.387,65.684,27.5,27.5,72,389,8.243,34.5519911185721,61.3739419211466,4.07406696028135,1.46596797524852,32.8,,42.6,,,,31.41232366,39.496410369873,11.4,,,13.96,,0.242222555278843
1987,VUT,Vanuatu,64.578,62.338,67.568,,,41.9,,7.544,44.6365286232816,51.6433736317128,3.72009774500557,2.50913888243049,,,,,,,,,,,,,,-5.30014692175334
2018,BRA,Brasil,75.109,71.956,78.266,9.1,9.1,15.2,59,6.516,21.4398249331658,69.8545804800066,8.70559458682759,0.793768153848091,15.7,,2.5,,,,88.49054496,99.6999969482422,70.43428254,,93.2275009155273,12.46,,0.978938492697395
2004,NIC,Nicaragua,67.423,,,,,,,,,,,,,,,,,,,,,,,,,
2009,USA,Estados Unidos,78.390243902439,,,,,,,,,,,,,,,,,,,,,,,,,
2008,WSM,Samoa,72.155,,,,,,,,,,,,,,,,,,,,,,,,,
2015,SUR,Suriname,70.8,67.571,74.224,12.9,12.9,20.5,125,7.215,28.4792562665624,65.2560059081628,6.26473782527477,1.01174763212586,20.6,13.9781003799364,7.8,1.0463,1.0463,1.0463,86.47885398,94.8952331542969,42.76382778,48.9380683898926,,7.22,,-4.38340501137017
2012,SLB,Islas Salomón,69.084,67.514,70.899,10.1,10.1,24.9,142,5.468,40.9028422976156,55.6580436362035,3.43911406618084,2.50431283407337,40.4,,16.5,0.1546,0.1546,0.1546,28.83499128,42.5742111206055,6.9974,63.4318389892578,,1.055,12.7,-0.0682031868943369
1991,FSM,Micronesia (Estados Federados de),67.619,64.501,70.961,23.6,23.6,47.9,,5.715,44.3698190236738,52.3935177117821,3.23666326454407,1.83294082975406,,,,,,,,,0,,,,,5.4761979051281
1986,COL,Colombia,68.26,64.975,71.716,19.8,19.8,41.5,,5.788,37.3863265245055,58.9201110990933,3.69356237640124,2.13831694364723,,,,,,,,,,42.0608291625977,,,,3.5852439571852
1986,VUT,Vanuatu,65.053,62.642,68.301,,,44.6,,7.315,44.6348566718564,51.698507189303,3.66663613884055,2.4993233647156,,,,0.204,0.204,0.204,,,,,,,,-2.61509826397761
2016,CUB,Cuba,77.643,75.297,80.111,2.3,2.3,5.5,41,9.348,16.4823276717714,69.1092933559448,14.4083789722837,0.0186756792498581,16.3,,2.5,7.9541,7.9541,7.9541,90.5055757,98.9547882080078,42.97867519,89.1757202148438,,2,,0.494991592951592
2018,JAM,Jamaica,71.793,69.695,73.903,11.4,11.4,13.7,91,7.318,21.8973375038009,71.4348281460328,6.66783435016635,0.123091479545611,16.7,,8.1,0.5268,0.5268,0.5268,86.49974124,98.4871215820313,68.21451709,80.8064117431641,,5.47,,1.76458302430416
1994,CRI,Costa Rica,76.67,74.563,78.892,8.8,8.8,15.1,,3.961,34.374684737151,60.3771202859606,5.24819497688837,2.43045420119032,,,,0.845,0.845,0.845,,,0.279912479,31.5171909332275,,4.05,20,2.00936293452317
2000,TUV,Tuvalu,63.499,,,,,,,,,,,,,,,,,,,,,,,,,
2013,DMA,Dominica,68.896,66.78,71.31,22.7,22.7,28.5,,12.569,22.2549169191424,67.0350269186338,10.7100561622238,-0.100212778979274,,,5.5,,,,80.36642488,98.3181076049805,51,73.9726028442383,,,,-0.900680192975955
2014,ARG,Argentina,76.755,73.424,80.004,7,7,12.2,42,7.447,24.8909505962578,64.1135466076325,10.9955027961097,1.09946109101836,16.4,,2.5,,,,94.48011382,100,64.7,88.9163208007813,98.9938888549805,7.27,,-3.57858050983289
1990,SLV,El Salvador,62.55,57.017,68.309,22.8,22.8,60,,7.812,41.9469613366724,54.9100933656209,3.14294529770667,1.81155478135323,,,,0.84,0.84,0.84,,,0,,,,,2.95089341881634
1989,GUY,Guyana,62.238,59.532,65.216,31,31,62.3,,8.42,36.8326610412845,59.2458198133344,3.92151914538111,-0.734844478245065,,,,,,,,,,,,,,-4.21537850749687
2003,BOL,Bolivia,63.635,,,,,,,,,,,,,,,,,,,,,,,,,
2009,GTM,Guatemala,70.641,,,,,,,,,,,,,,,,,,,,,,,,,
2009,MHL,Islas Marshall,63.23,,,,,,,,,,,,,,,,,,,,,,,,,
1997,HND,Honduras,67.777,65.782,69.902,18.8,18.8,42.7,,5.56,43.9324592390243,53.0472507662621,3.02028999471364,2.7650746444425,,,,0.832,0.832,0.832,,64.794754,0.170996468,,,3.32,,1.7454879284585
1994,KIR,Kiribati,62.697,61.002,64.327,31.7,31.7,79.2,,8.142,41.5659573407754,55.0963071862853,3.3377354729393,1.46968263408892,,,,,,,,,0,,,,,0.240048357661095
1986,KIR,Kiribati,58.97,57.348,60.553,,,105.7,,10.411,39.3006767644215,57.1858611900507,3.51346204552779,2.30869530652262,,,,0.497,0.497,0.497,,,,23.5251808166504,,,,-1.36899883933957
2016,SLV,El Salvador,72.025,66.762,77.075,7.3,7.3,14.8,42,6.925,27.7747895771705,64.7259823598394,7.49922806299006,0.311563471293443,10.4,,9.9,1.5662,1.5662,1.5662,82.99726197,96,28.99707305,81.3968048095703,88.1417694091797,4.42,,2.22008540353107
1991,GRD,Granada,70.974,68.321,73.501,11.4,11.4,21.1,,7.233,36.8441628741555,56.2721786723872,6.88365845345737,0.715276810292841,,,,,,,,,0,,,,,0.662945891661977
1998,PRY,Paraguay,69.478,66.974,72.194,18.8,18.8,35.5,,5.686,39.8089896118565,55.9717226712694,4.21928771687412,2.1590415377905,,,,,,,,87.7623672485352,0.194904951,,,4.42,,-2.06931653594977
1997,PRY,Paraguay,69.325,66.951,71.883,19.2,19.2,36.4,,5.734,40.2084225333931,55.5754335200732,4.21614394653372,2.23796594380678,,,,1.098,1.098,1.098,,86.412854,0.099576719,,,5.36,36.1,1.93551532667722
1999,FSM,Micronesia (Estados Federados de),69.706,66.801,72.859,20.7,20.7,39.5,,5.073,40.8395269815939,55.8764199069384,3.28405311146774,0.119311952075623,,,,0.573,0.573,0.573,,,2.797594069,,,,,1.25355869456581
1992,CUB,Cuba,74.162,72.007,76.531,6.5,6.5,12.3,,7.085,22.2346256607628,69.0678973581356,8.69747698110156,0.650643577416863,,,,4.3646,4.3646,4.3646,,,0,80.6338424682617,,8.056,,-12.1540307005825
1992,JAM,Jamaica,72.189,71.037,73.287,17.3,17.3,26.5,,7.016,35.8328808243249,57.2866752047792,6.88044397089593,0.937065618118952,,,,,,,,78.0329208374023,0,,,7.204,33.9,1.00461453574945
2005,BLZ,Belice,69.376,,,,,,,,,,,,,,,,,,,,,,,,,
1998,DMA,Dominica,71.472,69.204,73.797,11.8,11.8,16.3,,9.406,31.0771998027213,59.5223244074386,9.40047578984015,-0.207217920966369,,,,,,,,75,2.925345191,,,,,3.98948858798727
1999,CUB,Cuba,75.893,73.644,78.315,4.4,4.4,9.2,,7.22,21.4932311553438,68.7991326541973,9.7076361904589,0.32877557025507,,,,5.8516,5.8516,5.8516,,,0.314690541,84.2816009521484,,6.26,,5.84020590432965
2022,SLV,El Salvador,,,,,,,,,,,,,,,,,,,,,,,,3.822,,
1998,CAN,Canadá,78.6236585365854,75.97,81.41,3.8,3.8,6.4,,7.2,19.7518548133589,67.9473071518907,12.3008380347504,0.829909353323744,,,,1.8611,1.8611,1.8611,,100,24.8974003,,,8.28,,3.03747599130375
2015,GUY,Guyana,68.201,64.98,71.632,20.2,20.2,33.1,128,7.431,30.084261440921,64.6346971183965,5.28104144068257,0.52000388065714,30.9,18.7716137112587,6.8,,,,85.34648711,88.0038375854492,34,,,13.252,,0.165301151500259
2022,DOM,República Dominicana,,,,,,,,,,,,,,,,,,,,,,,,7.121,,
1993,FSM,Micronesia (Estados Federados de),68.059,64.954,71.457,23,23,45.9,,5.686,43.9460530038668,52.5870036782043,3.46694331792889,3.0032459622543,,,,0.451,0.451,0.451,,,0,,,,,4.94120933527194
2005,AUS,Australia,80.8414634146341,,,,,,,,,,,,,,,,,,,,,,,,,
2008,DOM,República Dominicana,71.658,,,,,,,,,,,,,,,,,,,,,,,,,
1998,LCA,Santa Lucía,70.69,69.018,72.301,11.1,11.1,18.7,,6.729,33.2995441649932,59.9649357687036,6.73552006630327,0.897194379841246,,,,,,,,,1.304988973,,,21.6,,5.33714001004142
2017,BRA,Brasil,74.827,71.635,78.032,9.3,9.3,15.4,60,6.493,21.7477747291959,69.8240972301091,8.42812804069505,0.79226340042227,15.8,,2.5,2.1652,2.1652,2.1652,87.67795802,99.8000030517578,67.47128452,,93.0758209228516,12.93,,0.523296588574212
2013,DOM,República Dominicana,72.713,69.457,76.322,24.5,24.5,35.1,93,5.803,29.6329564555696,64.5426265950619,5.82441694936847,1.2499609813316,19.3,,8.8,,,,83.92709989,98.385856628418,45.9,77.9201965332031,90.8581466674805,7.35,,3.57246478499704
1994,CHL,Chile,74.614,71.52,77.704,6.8,6.8,13.9,,5.217,28.9708250291295,64.1883312501574,6.84084372071304,1.50513351154601,,,,,,,,95.5180740356445,0.141084507,,,5.87,27.7,3.46119071799946
2016,NRU,Nauru,62.702,59.391,66.45,20.8,20.8,32.4,,6.76,38.7050233900232,59.5680496655445,1.7269269444323,2.22801188569867,,,,,,,65.59552643,99.7128829956055,,,,,,1.28936159582307
1995,CRI,Costa Rica,76.552,74.272,78.981,8.6,8.6,14.9,,4.057,33.9024438712335,60.7558211134174,5.34173501534907,2.37065492148785,,,,0.854,0.854,0.854,,,0.416829206,31.6102199554443,,5.18,20.4,1.71385960365424
2018,MHL,Islas Marshall,64.5,62.996,66.355,15.2,15.2,32.7,,7.187,35.6465676574833,61.0787362195308,3.27469612298593,-2.5716193468544,,,,,,,83.81543267,95.9162902832031,,,,,,6.90824247235244
1987,CRI,Costa Rica,75.741,73.902,77.676,10,10,20.1,,3.902,35.8156257533094,59.5855665485307,4.59880769815992,2.65920370774586,,,,0.968,0.968,0.968,,,,27.1366500854492,,,,2.01534617136599
2016,HTI,Haití,63.392,60.661,66.235,26.7,26.7,68.2,388,8.161,33.8427083414517,61.9876741770243,4.16961748152403,1.41082121304761,32.2,,43.2,,,,33.59935056,40.4000015258789,22.8,,61.691349029541,13.852,,0.386161159380748
2000,NRU,Nauru,58.732,,,,,,,,,,,,,,,,,,,,,,,,,
2009,NRU,Nauru,59.123,,,,,,,,,,,,,,,,,,,,,,,,,
1993,DMA,Dominica,70.937,68.124,73.856,10.2,10.2,15.9,,9.655,32.7625092165566,58.2269513799534,9.01053940349,0.0824408316809042,,,,,,,,,0,,,,,2.07722609126304
1995,ECU,Ecuador,71.041,67.95,74.228,18.9,18.9,40.8,,5.33,37.1283461555012,58.4496763338727,4.42197751062616,1.8685590602886,,,,1.2458,1.2458,1.2458,,89.830167,0.043833641,,,4.632,,0.359639647884279
1998,TON,Tonga,68.642,65.288,72.565,7.5,7.5,17.8,,6.819,38.9375684556407,55.7645816681961,5.29784987616313,0.678217063982799,,,,,,,,84.0752716064453,0.765134358,,,3.251,,1.76621743771534
1988,COL,Colombia,68.391,64.605,72.44,19,19,38.2,,5.83,36.8177448649694,59.4016977529349,3.7805573820957,2.11350051754997,,,,,,,,,,43.2173194885254,,,,1.88785565725118
1997,ARG,Argentina,73.09,69.705,76.464,11.5,11.5,22.2,,7.778,28.8213354430812,61.6370677432851,9.54159681363374,1.19826447409119,,,,,,,,94.4920120239258,0.280339882,,,14.82,,6.82332109239341
2020,HND,Honduras,71.462,69.126,73.987,9.8,9.8,17.1,72,4.945,31.0670482997873,64.8157638150587,4.117187885154,1.622836376932,,,15.3,0.5001,0.5001,0.5001,83.77658071,93.2067108154297,43.48954646,,,10.68,,-10.430190244419
1996,PRY,Paraguay,69.202,66.842,71.746,19.6,19.6,37.3,,5.776,40.5542913738069,55.2404032934921,4.205305332701,2.31317634560577,,,,,,,,86.2600555419922,0.020359612,,,8.15,,-0.748828994819988
2016,BOL,Bolivia,67.628,65.17,70.259,16.1,16.1,30.2,161,7.104,32.7262090689656,62.3798839662433,4.89390696479109,1.54728829634713,18.2,,13.1,1.5901,1.5901,1.5901,58.45982722,91.8000030517578,39.6975146,85.8769912719727,,3.5,,2.66307418762284
2015,URY,Uruguay,77.483,73.392,81.386,5,5,8.9,17,9.559,21.1415981021609,64.1197184392052,14.7386834586339,0.328384512874787,17.1,7.17855020914943,2.5,,,,96.61331513,99.7094802856445,64.5707871,,98.5238723754883,7.49,,0.0416798842422565
2015,PRY,Paraguay,73.191,70.548,75.997,11.8,11.8,22.2,80,5.446,30.5107843216601,63.918848485339,5.57036719300091,1.4220035710818,16,14.9616244029603,7.4,,,,87.59312692,99.3315353393555,49.71630466,69.4008178710938,95.5548400878906,4.56,26.6,1.50345764723987
2000,CUB,Cuba,76.183,,,,,,,,,,,,,,,,,,,,,,,,,
2007,SLV,El Salvador,71.108,,,,,,,,,,,,,,,,,,,,,,,,,
1995,SLB,Islas Salomón,66.381,64.116,69.246,13.3,13.3,33.5,,6.161,44.0238119987526,52.7747348669604,3.20145313428699,2.88896302293146,,,,0.14,0.14,0.14,,,0.02487191,,,1.409,,6.95369734308633
1999,TTO,Trinidad y Tobago,68.377,66.064,70.668,18.2,18.2,28.2,,7.287,26.7611359675976,67.968577214713,5.27028681768945,0.338990411937813,,,,0.9265,0.9265,0.9265,,,5.814250962,69.2655563354492,,13.12,,7.65924384931228
2012,GRD,Granada,75.042,72.385,77.895,9.7,9.7,15.7,26,7.281,24.3088536611668,66.638628275639,9.05251806319422,0.861245196984192,23.7,,,,,,91.82559528,90.0322494506836,32,,,,,-2.00278493773143
2019,CUB,Cuba,77.611,75.244,80.075,2.3,2.3,5.2,40,9.861,15.9681007615606,68.7455522024471,15.2863470359924,-0.101983052203958,16.6,9.21507185480928,2.5,,,,91.14421779,99.8000030517578,67.97080866,89.3335113525391,,1.2,,-0.0629731044584929
1995,HTI,Haití,55.547,54.133,56.93,33.1,33.1,123.9,,12.041,41.8110512269323,54.4663876519604,3.72256112110735,1.86892486465026,,,,0.16,0.16,0.16,,31.3,0,,,7.301,,7.86287587242028
2019,URY,Uruguay,77.508,73.579,81.296,4,4,6.8,20,10.057,20.1696938973287,64.6635603662749,15.1667457363963,0.0398806735871464,16.5,7.15428871700658,2.5,,,,97.76780113,99.9000015258789,83.35153377,94.5867233276367,98.7703475952148,8.73,,0.310434697962393
1999,DMA,Dominica,70.631,68.195,73.165,12.3,12.3,16.6,,10.1,30.5782597620001,59.8187706976236,9.60296954037629,-0.348746321090346,,,,,,,,79.6219177246094,2.932164377,,,,,0.704671153956227
1993,TUV,Tuvalu,62.654,60.258,64.884,27.5,27.5,50.7,,10.005,37.9163601975412,56.1048649784596,5.97877482399916,0.537324160615003,,,,,,,,,0,,,,,3.55277935718235
2003,NRU,Nauru,58.095,,,,,,,,,,,,,,,,,,,,,,,,,
2006,PRY,Paraguay,70.781,,,,,,,,,,,,,,,,,,,,,,,,,
2009,VCT,San Vicente y las Granadinas,75.083,,,,,,,,,,,,,,,,,,,,,,,,,
1985,DOM,República Dominicana,64.139,62.031,66.333,27.9,27.9,72.2,,7.227,40.7075806446712,56.1650151527818,3.12740420254703,2.13701119963121,,,,,,,,,,,,,,-4.19199629909809
1988,CUB,Cuba,73.913,71.959,76.058,7.8,7.8,14.9,,6.638,23.5453865561267,68.1036317628246,8.35098168104864,0.949519196209417,,,,3,3,3,,,,76.3003616333008,,,,2.72549611533863
1991,VUT,Vanuatu,67.203,64.86,70.247,15.9,15.9,34.5,,6.406,44.6499975756008,51.5414329815261,3.80856944287307,2.48474623710383,,,,0.099,0.099,0.099,,,0,,,1.734,,0.616260807490292
2001,HND,Honduras,69.006,,,,,,,,,,,,,,,,,,,,,,,,,
2008,JAM,Jamaica,71.612,,,,,,,,,,,,,,,,,,,,,,,,,
1992,GTM,Guatemala,62.913,59.737,66.373,26.6,26.6,73.5,,8.334,45.1740515622901,51.2335627859924,3.59238565171748,2.62466867420162,,,,,,,,,0,,,2.638,,2.12247690614538
1985,VEN,Venezuela,70.596,68.404,72.886,,,36.3,,4.879,39.568561163839,56.9186943028149,3.51274453334614,2.61439991603478,,,,1.196,1.196,1.196,,,,43.3907508850098,,,,-2.39220836115379
1996,PAN,Panamá,72.675,69.649,75.904,15.8,15.8,27.9,,5.001,33.8848909052894,61.3989617209231,4.7161473737875,2.02420575607707,,,,1.2055,1.2055,1.2055,,77.4920425415039,0.219998526,,,6.038,,1.99409557023264
2012,COL,Colombia,75.597,72.455,78.787,9.4,9.4,17.2,71,4.982,25.9687108699394,67.6764902997585,6.35479883030204,1.03966499994087,10.3,,10.7,1.774,1.774,1.774,86.22047517,97.0321731567383,48.98,88.2076873779297,,9.74,,2.83788902621922
2001,CHL,Chile,76.773,,,,,,,,,,,,,,,,,,,,,,,,,
2001,GRD,Granada,73.118,,,,,,,,,,,,,,,,,,,,,,,,,
2009,KIR,Kiribati,64.892,,,,,,,,,,,,,,,,,,,,,,,,,
2007,TON,Tonga,70.048,,,,,,,,,,,,,,,,,,,,,,,,,
2006,VCT,San Vicente y las Granadinas,74.017,,,,,,,,,,,,,,,,,,,,,,,,,
2021,HTI,Haití,63.192,60.399,66.119,24.3,24.3,58.6,,8.676,32.3581190032574,63.1520980568014,4.48978293994122,1.23729899666313,,,,,,,,,38.94501834,,,15.017,,-3.00580329140145
1999,BLZ,Belice,68.773,66.591,71.209,12.4,12.4,24.5,,5.781,40.4458318205157,55.6200546977552,3.9341134817291,3.42048903221131,,,,,,,,78.4613800048828,4.076740564,49.8762397766113,,12.84,,5.2881951286199
2022,BLZ,Belice,,,,,,,,,,,,,,,,,,,,,,,,9.687,,
1991,BHS,Bahamas,69.616,65.766,73.592,12.9,12.9,22.4,,6.135,31.5559258487815,63.81732066689,4.62675348432845,1.96773716094241,,,,,,,,100,0,,,12.17,,-6.04880613026722
2013,NIC,Nicaragua,72.704,69.612,75.763,12.7,12.7,20.8,91,4.535,32.9300326062498,62.8927869968505,4.17718039689975,1.46129517647149,15.9,,19.3,0.8981,0.8981,0.8981,69.89360137,80.8234405517578,15.5,,,5.28,,3.40535097560995
1994,SLV,El Salvador,65.838,60.789,70.889,19.7,19.7,47.7,,6.556,40.606728779959,55.8042033093754,3.58906791066562,1.09592871892721,,,,,,,,77.2187194824219,0,,,7.68,,3.55097552240568
