Country Name,Country Code,Time,Time Code,"Gross enrolment ratio, early childhood education, both sexes (%) [UIS.GER.0]","Gross enrolment ratio, pre-primary, adjusted gender parity index (GPIA) [UIS.GER.02.GPIA]","Enrolment in early childhood education, female (number) [UIS.E.0.F]","Enrolment in pre-primary education, both sexes (number) [SE.PRE.ENRL]","Gross enrolment ratio, pre-primary, both sexes (%) [SE.PRE.ENRR]","Enrolment in pre-primary education, female (number) [SE.PRE.ENRL.FE]","Enrolment in pre-primary education, male (number) [UIS.E.02.M]","Gross enrolment ratio, pre-primary, male (%) [SE.PRE.ENRR.MA]","Gross enrolment ratio, pre-primary, female (%) [SE.PRE.ENRR.FE]",Percentage of enrolment in pre-primary education in private institutions (%) [SE.PRE.PRIV.ZS],"Enrolment in early childhood education, both sexes (number) [UIS.E.0.T]","Enrolment in early childhood education, male (number) [UIS.E.0.M]","Gross enrolment ratio, early childhood education, male (%) [UIS.GER.0.M]","Gross enrolment ratio, early childhood education, female (%) [UIS.GER.0.F]","Gross enrolment ratio, early childhood educational development programmes, adjusted gender parity index (GPIA) [UIS.GER.01.GPIA]"
Guatemala,GTM,1974,YR1974,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,1975,YR1975,..,..,..,63869,15.84005,..,..,..,..,20.6767,..,..,..,..,..
Guatemala,GTM,1976,YR1976,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,1977,YR1977,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,1980,YR1980,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,1981,YR1981,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,1982,YR1982,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,1983,YR1983,..,..,..,133527,26.14235,..,..,..,..,21.37995,..,..,..,..,..
Guatemala,GTM,1984,YR1984,..,..,..,132655,25.30304,..,..,..,..,22.75301,..,..,..,..,..
Guatemala,GTM,1985,YR1985,..,0.93952,..,133726,24.95288,63522,70204,25.71585,24.16066,25.04599,..,..,..,..,..
Guatemala,GTM,1986,YR1986,..,0.93769,..,130264,23.71623,61805,68459,24.46397,22.93959,28.44685,..,..,..,..,..
Guatemala,GTM,1987,YR1987,..,..,..,144312,25.67076,..,..,..,..,27.15436,..,..,..,..,..
Guatemala,GTM,1988,YR1988,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,1991,YR1991,..,0.97425,..,145719,24.25033,70496,75223,24.56037,23.92802,30.82645,..,..,..,..,..
Guatemala,GTM,1992,YR1992,..,0.94366,..,189760,31.25273,90324,99436,32.14093,30.33002,32.78457,..,..,..,..,..
Guatemala,GTM,1993,YR1993,..,0.95977,..,193061,31.50813,92745,100316,32.14257,30.8495,31.88837,..,..,..,..,..
Guatemala,GTM,1994,YR1994,..,0.95616,..,199016,32.12915,95443,103573,32.8356,31.39614,34.04751,..,..,..,..,..
Guatemala,GTM,1995,YR1995,..,0.96561,..,208882,33.18933,100688,108194,33.75904,32.59819,32.88986,..,..,..,..,..
Guatemala,GTM,1996,YR1996,..,0.96767,..,217748,33.83876,105150,112598,34.38474,33.273,31.72383,..,..,..,..,..
Guatemala,GTM,1997,YR1997,..,..,..,222703,33.66285,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,1998,YR1998,11.40587,0.97843,119483,245831,36.08189,119483,126348,36.46849,35.68191,..,245831,126348,11.51308,11.29465,0
Guatemala,GTM,1999,YR1999,13.9531,0.98115,150020,308240,44.04202,150020,158220,44.45381,43.61592,21.62179,308240,158220,14.0551,13.84711,0
Guatemala,GTM,2000,YR2000,15.70492,1.00142,172952,351825,49.2886,172952,178873,49.25419,49.32424,19.60748,351825,178873,15.662,15.74957,0
Guatemala,GTM,2001,YR2001,53.3907,1.00725,191096,387585,53.3907,191096,196489,53.19989,53.58833,19.275,387585,196489,53.19989,53.58833,0
Guatemala,GTM,2002,YR2002,53.52234,1.01223,194550,393728,53.52234,194550,199178,53.19897,53.8575,19.32095,393728,199178,53.19897,53.8575,0
Guatemala,GTM,2003,YR2003,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,2004,YR2004,56.66779,1.0205,211027,425825,56.66779,211027,214798,56.09211,57.26602,18.81712,425825,214798,56.09211,57.26602,0
Guatemala,GTM,2005,YR2005,57.36272,1.01505,215384,436154,57.36272,215384,220770,56.93632,57.80647,19.26705,436154,220770,56.93632,57.80647,0
Guatemala,GTM,2006,YR2006,58.64071,1.02428,223777,451157,58.64071,223777,227380,57.93446,59.37619,19.79001,451157,227380,57.93446,59.37619,0
Guatemala,GTM,2007,YR2007,58.60859,1.02509,226468,456541,58.60859,226468,230073,57.87913,59.36874,19.99645,456541,230073,57.87913,59.36874,0
Guatemala,GTM,2008,YR2008,60.66645,1.0219,236614,477920,60.66645,236614,241306,60.0086,61.35237,18.86989,477920,241306,60.0086,61.35237,0
Guatemala,GTM,2009,YR2009,73.48921,1.031,290776,584833,73.48921,290776,294057,72.35655,74.6713,14.80901,584833,294057,72.35655,74.6713,0
Guatemala,GTM,2010,YR2010,72.60118,1.03102,..,549695,69.07382,273308,276387,68.00861,70.18551,14.18787,..,..,71.45792,73.79432,..
Guatemala,GTM,2011,YR2011,..,1.02599,..,537265,67.66502,266378,270887,66.79299,68.57547,14.64268,..,..,..,..,..
Guatemala,GTM,2012,YR2012,..,1.02593,..,501445,63.66125,248579,252866,62.84306,64.5157,15.85239,..,..,..,..,..
Guatemala,GTM,2013,YR2013,19.8726,1.02208,268855,508659,43.66468,251623,257036,43.18764,44.16298,..,543226,274371,19.64257,20.11298,1.03756
Guatemala,GTM,2014,YR2014,19.9859,1.02653,272309,520972,45.05618,258302,262670,44.46344,45.67537,16.48687,549350,277041,19.72495,20.25857,1.01829
Guatemala,GTM,2015,YR2015,20.25061,1.01317,275570,535747,46.279,263799,271948,45.97879,46.59262,16.8546,559864,284294,20.12419,20.38271,0.99642
Guatemala,GTM,2016,YR2016,19.69748,1.01844,271878,526320,45.22127,259867,266453,44.80958,45.65133,17.18422,550701,278823,19.51779,19.88523,1.01449
Guatemala,GTM,2017,YR2017,21.24494,1.0185,295570,576023,49.00284,284414,291609,48.55529,49.47036,16.04623,599028,303458,21.06304,21.43498,0.98384
Guatemala,GTM,2018,YR2018,22.08712,1.01491,308622,603637,50.74465,297495,306142,50.37177,51.13417,15.44007,626638,318016,21.93766,22.24327,0.97917
Guatemala,GTM,2019,YR2019,21.49327,1.01857,302504,589943,49.07016,291300,298643,48.62032,49.54006,15.85746,613097,310593,21.31045,21.68427,0.97963
Guatemala,GTM,2020,YR2020,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,1972,YR1972,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,1973,YR1973,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,1974,YR1974,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,1975,YR1975,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,1976,YR1976,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..
Guyana,GUY,1977,YR1977,..,1.03268,..,25784,53.5983,12910,12874,52.72124,54.50247,0,..,..,..,..,..
Guyana,GUY,1978,YR1978,..,1.04544,..,26416,55.94832,13305,13111,54.66789,57.27014,0,..,..,..,..,..
Guyana,GUY,1979,YR1979,..,1.04746,..,27022,58.64913,13616,13406,57.24656,60.09887,0,..,..,..,..,..
Guyana,GUY,1980,YR1980,..,1.02594,..,26907,59.89316,13406,13501,59.11897,60.69359,0,..,..,..,..,..
Guyana,GUY,1981,YR1981,..,1.03747,..,27955,63.38427,14020,13935,62.19316,64.61425,0,..,..,..,..,..
Guyana,GUY,1982,YR1982,..,1.03149,..,29958,69.88756,14974,14984,68.78759,71.02405,0,..,..,..,..,..
Guyana,GUY,1983,YR1983,..,1.03994,..,30460,73.45246,15291,15169,71.97969,74.97426,0,..,..,..,..,..
Guyana,GUY,1984,YR1984,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,1985,YR1985,..,1.04111,..,28577,73.25745,14388,14189,71.74133,74.8167,0,..,..,..,..,..
Guyana,GUY,1986,YR1986,..,1.04344,..,25685,66.81147,12984,12701,65.34445,68.31167,0,..,..,..,..,..
Guyana,GUY,1987,YR1987,..,1.00447,..,25316,66.17351,12557,12759,66.0267,66.32335,0,..,..,..,..,..
Guyana,GUY,1988,YR1988,..,1.00628,..,25520,66.75386,12670,12850,66.54583,66.96617,0,..,..,..,..,..
Guyana,GUY,1989,YR1989,..,..,..,26080,68.45683,..,..,..,..,0,..,..,..,..,..
Guyana,GUY,1990,YR1990,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..
Guyana,GUY,1991,YR1991,..,1.01621,..,26986,74.93405,13477,13509,74.32737,75.55219,..,..,..,..,..,..
Guyana,GUY,1992,YR1992,..,1.01821,..,27053,75.81481,13564,13489,75.12252,76.51605,..,..,..,..,..,..
Guyana,GUY,1993,YR1993,..,0.98057,..,30079,84.95213,14844,15235,85.78266,84.11628,0,..,..,..,..,..
Guyana,GUY,1994,YR1994,..,0.97857,..,29954,84.99035,14802,15152,85.9103,84.06884,..,..,..,..,..,..
Guyana,GUY,1995,YR1995,..,0.98398,..,30004,84.94904,14863,15141,85.6343,84.26215,..,..,..,..,..,..
Guyana,GUY,1996,YR1996,..,0.99861,..,29306,81.82148,14554,14752,81.87823,81.76404,..,..,..,..,..,..
Guyana,GUY,1997,YR1997,..,0.99291,..,30736,83.78128,15186,15550,84.07678,83.48084,..,..,..,..,..,..
Guyana,GUY,1998,YR1998,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,1999,YR1999,94.02697,1.00223,18276,37088,94.02697,18276,18812,93.92381,94.1334,1.18097,37088,18812,93.92381,94.1334,0
Guyana,GUY,2000,YR2000,91.51683,1.00315,18209,37003,91.51683,18209,18794,91.37495,91.66373,..,37003,18794,91.37495,91.66373,0
Guyana,GUY,2001,YR2001,88.69102,1.00279,17647,35809,88.69102,17647,18162,88.5692,88.81675,..,35809,18162,88.5692,88.81675,0
Guyana,GUY,2002,YR2002,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,2003,YR2003,86.02469,1.01553,16522,33455,86.02469,16522,16933,85.36499,86.71145,1.3421,33455,16933,85.36499,86.71145,0
Guyana,GUY,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,2005,YR2005,90.11572,0.99609,16013,32785,90.11572,16013,16772,90.28854,89.93541,3.39485,32785,16772,90.28854,89.93541,0
Guyana,GUY,2006,YR2006,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0
Guyana,GUY,2007,YR2007,82.63396,0.98011,13848,28436,82.63396,13848,14588,83.4506,81.7908,2.11352,28436,14588,83.4506,81.7908,0
Guyana,GUY,2008,YR2008,81.89962,0.96937,13245,27153,81.89962,13245,13908,83.16192,80.61473,2.83947,27153,13908,83.16192,80.61473,0
Guyana,GUY,2009,YR2009,82.71114,0.9746,13039,26432,82.71114,13039,13393,83.77432,81.64684,3.34443,26432,13393,83.77432,81.64684,0
Guyana,GUY,2010,YR2010,82.56613,0.96572,12593,25470,82.56613,12593,12877,84.01514,81.13524,6.19552,25470,12877,84.01514,81.13524,0
Guyana,GUY,2011,YR2011,90.75594,0.95278,13332,27097,90.75594,13332,13765,92.96907,88.57883,7.34399,27097,13765,92.96907,88.57883,0
Guyana,GUY,2012,YR2012,95.36388,0.95785,13687,27872,95.36388,13687,14185,97.42445,93.31833,7.97216,27872,14185,97.42445,93.31833,0
Guyana,GUY,2013,YR2013,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,2014,YR2014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,2016,YR2016,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0
Guyana,GUY,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,2019,YR2019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,2020,YR2020,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,1972,YR1972,..,1.06613,..,11544,3.94715,5906,5638,3.81361,4.08366,20.45218,..,..,..,..,..
Honduras,HND,1973,YR1973,..,1.10105,..,12905,4.25982,6725,6180,4.0355,4.48914,20.67416,..,..,..,..,..
Honduras,HND,1974,YR1974,..,1.077,..,13253,4.24084,6819,6434,4.07282,4.41259,18.41847,..,..,..,..,..
Honduras,HND,1975,YR1975,..,1.02291,..,16136,5.03894,8073,8063,4.98119,5.09797,15.95811,..,..,..,..,..
Honduras,HND,1976,YR1976,..,1.09792,..,20205,6.12666,10512,9693,5.81453,6.44572,15.38233,..,..,..,..,..
Honduras,HND,1977,YR1977,..,1.09701,..,24815,7.32544,12904,11911,6.9559,7.70319,14.55571,..,..,..,..,..
Honduras,HND,1978,YR1978,..,0.94111,..,28860,8.3058,13833,15027,8.55494,8.0511,13.37491,..,..,..,..,..
Honduras,HND,1979,YR1979,..,1.06598,..,28580,8.01795,14618,13962,7.74737,8.29465,16.83695,..,..,..,..,..
Honduras,HND,1980,YR1980,..,0.74085,..,33034,9.01849,13874,19160,10.34339,7.66295,16.01986,..,..,..,..,..
Honduras,HND,1981,YR1981,..,0.87222,..,36016,9.51111,16567,19449,10.15205,8.85481,17.61995,..,..,..,..,..
Honduras,HND,1982,YR1982,..,0.96004,..,37957,9.68278,18357,19600,9.87769,9.483,17.61994,..,..,..,..,..
Honduras,HND,1983,YR1983,..,1.06561,..,46228,11.40258,23599,22629,11.02069,11.79449,15.08826,..,..,..,..,..
Honduras,HND,1984,YR1984,..,1.05943,..,44793,10.72054,22782,22011,10.39647,11.05343,14.62952,..,..,..,..,..
Honduras,HND,1985,YR1985,..,..,..,48610,11.35764,..,..,..,..,..,..,..,..,..,..
Honduras,HND,1986,YR1986,..,1.05687,..,52831,12.02248,26817,26014,11.67542,12.37946,17.59384,..,..,..,..,..
Honduras,HND,1987,YR1987,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,1988,YR1988,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,1990,YR1990,..,1.02769,..,55592,11.58143,27758,27834,11.42133,11.74653,..,..,..,..,..,..
Honduras,HND,1991,YR1991,..,1.05285,..,60137,12.28055,30413,29724,11.95233,12.61924,18.3215,..,..,..,..,..
Honduras,HND,1992,YR1992,..,1.03355,..,63103,12.64812,31585,31518,12.43574,12.86741,..,..,..,..,..,..
Honduras,HND,1993,YR1993,..,1.00336,..,64876,12.77046,31964,32912,12.74932,12.7923,21.25902,..,..,..,..,..
Honduras,HND,1994,YR1994,..,1.04701,..,69776,13.48592,35149,34627,13.16656,13.81605,21.47587,..,..,..,..,..
Honduras,HND,1995,YR1995,..,1.04042,..,72306,13.70719,36289,36017,13.42916,13.99477,..,..,..,..,..,..
Honduras,HND,1996,YR1996,..,1.05027,..,80459,14.93768,40580,39879,14.55895,15.32958,..,..,..,..,..,..
Honduras,HND,1997,YR1997,..,1.05087,..,86064,15.64245,43411,42653,15.24111,16.05793,..,..,..,..,..,..
Honduras,HND,1998,YR1998,..,1.06559,..,69966,12.448,35557,34409,12.03305,12.87775,..,..,..,..,..,..
Honduras,HND,1999,YR1999,..,1.0478,..,93481,16.28166,47056,46425,15.88988,16.68759,..,..,..,..,..,..
Honduras,HND,2000,YR2000,..,1.0465,..,120141,20.49429,60421,59720,20.01501,20.9911,..,..,..,..,..,..
Honduras,HND,2001,YR2001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,2002,YR2002,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,2003,YR2003,..,0.97293,..,180792,28.23133,87422,93370,28.61109,27.8367,..,..,..,..,..,..
Honduras,HND,2004,YR2004,..,1.04047,..,189578,29.42981,94886,94692,28.83373,30.04975,22.91405,..,..,..,..,..
Honduras,HND,2005,YR2005,..,1.03987,..,189835,29.37849,94943,94892,28.79267,29.98831,18.58087,..,..,..,..,..
Honduras,HND,2006,YR2006,..,1.04877,..,210562,32.69251,105745,104817,31.89184,33.52684,13.65774,..,..,..,..,..
Honduras,HND,2007,YR2007,..,1.03448,..,214051,33.51942,106641,107410,32.94361,34.1201,14.04712,..,..,..,..,..
Honduras,HND,2008,YR2008,..,1.03024,..,227394,35.99071,112987,114407,35.44998,36.55532,13.15602,..,..,..,..,..
Honduras,HND,2009,YR2009,..,1.06389,..,234891,37.30969,118782,116109,36.10422,38.56846,12.26526,..,..,..,..,..
Honduras,HND,2010,YR2010,..,1.03133,..,247800,39.57739,123192,124608,38.96094,40.2211,14.09605,..,..,..,..,..
Honduras,HND,2011,YR2011,..,1.02675,..,251220,40.33078,124623,126597,39.79561,40.88936,13.69238,..,..,..,..,..
Honduras,HND,2012,YR2012,..,1.02781,..,244167,39.40892,121234,122933,38.86484,39.97639,13.77295,..,..,..,..,..
Honduras,HND,2013,YR2013,38.85459,1.02474,118661,239279,38.85459,118661,120618,38.37781,39.35153,15.15595,239279,120618,38.37781,39.35153,0
Honduras,HND,2014,YR2014,39.05781,1.02528,118155,238205,39.05781,118155,120050,38.56805,39.56833,12.00311,238205,120050,38.56805,39.56833,0
Honduras,HND,2015,YR2015,37.9266,1.04089,114700,229396,37.9266,114700,114696,37.15127,38.73495,12.68636,229396,114696,37.15127,38.73495,0
Honduras,HND,2016,YR2016,39.28249,1.02987,117131,235693,39.28249,117131,118562,38.69946,39.89081,13.31775,235693,118562,38.69946,39.89081,0
Honduras,HND,2017,YR2017,41.14676,1.01667,120874,245010,41.14676,120874,124136,40.80844,41.50009,12.98314,245010,124136,40.80844,41.50009,0
Honduras,HND,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,2019,YR2019,39.75532,1.036,117330,235631,39.75532,117330,118301,39.04272,40.50066,13.63785,235631,118301,39.04272,40.50066,0
Honduras,HND,2020,YR2020,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1972,YR1972,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1973,YR1973,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1974,YR1974,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1975,YR1975,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1976,YR1976,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1977,YR1977,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1980,YR1980,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1981,YR1981,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1982,YR1982,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1983,YR1983,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1984,YR1984,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1985,YR1985,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1986,YR1986,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1987,YR1987,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1988,YR1988,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1991,YR1991,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1992,YR1992,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1993,YR1993,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1994,YR1994,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1995,YR1995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1996,YR1996,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1997,YR1997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1998,YR1998,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,1999,YR1999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,2000,YR2000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,2001,YR2001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,2002,YR2002,52.5934,..,..,3843,52.5934,..,..,..,..,..,3843,..,..,..,..
Kiribati,KIR,2003,YR2003,64.99533,..,..,4874,64.99533,..,..,..,..,..,4874,..,..,..,..
Kiribati,KIR,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,2005,YR2005,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,2006,YR2006,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,2007,YR2007,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,2008,YR2008,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,2009,YR2009,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,2010,YR2010,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,2011,YR2011,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,2012,YR2012,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,2013,YR2013,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,2014,YR2014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0
Kiribati,KIR,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0
Kiribati,KIR,2016,YR2016,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0
Kiribati,KIR,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0
Kiribati,KIR,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,2019,YR2019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,2020,YR2020,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1972,YR1972,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1973,YR1973,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1974,YR1974,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1975,YR1975,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1976,YR1976,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1977,YR1977,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1980,YR1980,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1981,YR1981,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1982,YR1982,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1983,YR1983,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1984,YR1984,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1985,YR1985,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1986,YR1986,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1987,YR1987,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1988,YR1988,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1991,YR1991,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1992,YR1992,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1993,YR1993,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1994,YR1994,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1995,YR1995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1996,YR1996,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1997,YR1997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1998,YR1998,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,1999,YR1999,63.21442,1.04535,827,1648,63.21442,827,821,61.77577,64.71049,18.56796,1648,821,61.77577,64.71049,0
Marshall Islands,MHL,2000,YR2000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,2001,YR2001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,2002,YR2002,63.74675,0.99146,714,1470,63.74675,714,756,64.01355,63.46667,18.29932,1470,756,64.01355,63.46667,0
Marshall Islands,MHL,2003,YR2003,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,2005,YR2005,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,2006,YR2006,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,2007,YR2007,45.92616,0.99217,698,1443,45.92616,698,745,46.10149,45.7405,..,1443,745,46.10149,45.7405,0
Marshall Islands,MHL,2008,YR2008,48.10794,0.92718,727,1551,48.10794,727,824,49.87893,46.24682,..,1551,824,49.87893,46.24682,0
Marshall Islands,MHL,2009,YR2009,46.67688,0.89578,705,1524,46.67688,705,819,49.18919,44.0625,21.91601,1524,819,49.18919,44.0625,0
Marshall Islands,MHL,2010,YR2010,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
